rostime,x_acc,y_acc,z_acc
1592291215.631,0.608,-8.238,-1.853
1592291215.635,-0.549,-9.522,-1.893
1592291215.639,-0.726,-8.826,-1.814
1592291215.643,-0.834,-9.12,-0.569
1592291215.647,-0.206,-9.924,-1.912
1592291215.651,1.089,-9.767,-3.962
1592291215.654,0.99,-9.003,-4.158
1592291215.658,-0.206,-10.434,-4.923
1592291215.662,-0.284,-7.6,-3.981
1592291215.666,0.569,-9.463,-2.079
1592291215.67,1.373,-10.366,-1.677
1592291215.674,1.991,-8.542,-1.932
1592291215.678,1.697,-9.12,-1.206
1592291215.682,1.275,-11.435,-1.893
1592291215.686,0.706,-8.444,-2.618
1592291215.69,0.628,-9.189,-1.697
1592291215.694,1.491,-9.944,-2.599
1592291215.698,1.108,-7.639,-3.903
1592291215.702,-0.167,-8.944,-2.52
1592291215.706,0.147,-10.728,-2.079
1592291215.71,0.186,-8.787,-1.971
1592291215.713,-0.549,-7.277,-1.167
1592291215.717,-0.127,-9.669,-2.157
1592291215.721,0.049,-10.689,-3.06
1592291215.725,-0.186,-9.611,-2.834
1592291215.729,0.206,-10.787,-2.54
1592291215.733,-0.147,-9.287,-3.217
1592291215.737,-0.382,-7.473,-4.021
1592291215.741,0.108,-9.385,-3.501
1592291215.745,0.108,-10.65,-2.981
1592291215.749,-0.108,-9.444,-2.736
1592291215.753,0.147,-7.777,-0.824
1592291215.757,-0.127,-8.12,-1.569
1592291215.761,0.402,-9.081,-2.579
1592291215.765,1.069,-9.081,-1.971
1592291215.768,1.245,-11.052,-2.491
1592291215.772,0.686,-8.444,-2.599
1592291215.776,-0.029,-7.659,-2.069
1592291215.78,0.647,-8.904,-1.432
1592291215.784,1.716,-11.072,-2.697
1592291215.788,1.393,-9.728,-2.491
1592291215.792,1.206,-9.983,-2.52
1592291215.796,1.53,-9.964,-3.766
1592291215.8,0.324,-7.983,-3.442
1592291215.804,-0.363,-10.827,-3.197
1592291215.808,-0.265,-10.366,-3.521
1592291215.812,-0.912,-7.924,-2.873
1592291215.816,-0.785,-10.307,-1.628
1592291215.82,0.088,-8.483,-2.05
1592291215.824,0.382,-8.64,-1.255
1592291215.827,0.049,-11.395,-1.589
1592291215.831,0.667,-9.728,-3.619
1592291215.835,0.892,-7.6,-2.873
1592291215.839,0.412,-9.787,-2.54
1592291215.843,0.853,-9.424,-2.873
1592291215.847,1.089,-9.561,-1.893
1592291215.851,0.451,-10.003,-1.569
1592291215.855,0.412,-10.493,-3.275
1592291215.859,0.402,-8.444,-2.922
1592291215.863,-0.343,-8.885,-2.05
1592291215.867,-0.108,-10.454,-2.197
1592291215.871,0.628,-10.268,-1.069
1592291215.875,0.834,-10.13,0.069
1592291215.879,0.412,-10.189,-1.608
1592291215.882,-0.01,-7.914,-2.854
1592291215.886,-0.569,-8.218,-3.217
1592291215.89,-0.588,-9.346,-3.315
1592291215.894,0.265,-11.297,-2.981
1592291215.898,0.647,-8.444,-1.677
1592291215.902,0.647,-9.101,-2.197
1592291215.906,-0.049,-9.326,-2.922
1592291215.91,-0.284,-8.404,-2.52
1592291215.914,0.471,-11.719,-2.638
1592291215.918,0.343,-9.522,-2.373
1592291215.922,-0.608,-6.914,-1.226
1592291215.926,-0.49,-10.189,-0.667
1592291215.93,0.01,-9.444,-1.755
1592291215.934,0.01,-9.101,-2.275
1592291215.938,0.824,-10.307,-2.56
1592291215.941,1.873,-9.885,-3.158
1592291215.945,0.49,-7.473,-1.736
1592291215.949,-0.451,-10.434,-0.588
1592291215.953,-0.01,-11.454,-1.412
1592291215.957,-0.147,-7.924,-2.354
1592291215.961,0.53,-9.179,-3.334
1592291215.965,0.588,-8.081,-3.825
1592291215.969,-0.186,-8.179,-3.02
1592291215.973,-0.304,-10.532,-1.069
1592291215.977,0.049,-8.904,-0.824
1592291215.981,0.245,-9.365,-1.206
1592291215.985,-0.186,-7.875,-1.795
1592291215.989,-0.343,-9.463,-2.56
1592291215.993,-0.873,-9.944,-2.118
1592291215.996,-1.432,-7.522,-1.912
1592291216.0,-0.873,-8.846,-0.971
1592291216.004,-0.951,-10.209,-2.491
1592291216.008,-1.245,-6.796,-3.658
1592291216.012,-0.951,-8.444,-2.579
1592291216.016,-0.206,-10.493,-3.275
1592291216.02,0.726,-7.963,-2.775
1592291216.024,0.265,-8.444,-0.706
1592291216.028,-0.029,-10.032,-1.795
1592291216.032,0.382,-7.178,-2.52
1592291216.036,1.03,-9.267,-1.677
1592291216.04,2.334,-10.611,-2.197
1592291216.044,2.334,-9.983,-2.981
1592291216.048,0.99,-8.698,-2.236
1592291216.052,0.304,-8.767,-2.354
1592291216.055,-0.324,-9.022,-3.364
1592291216.059,-0.01,-9.964,-3.099
1592291216.063,1.736,-9.709,-2.03
1592291216.067,1.952,-11.111,-1.775
1592291216.071,0.431,-10.326,-1.432
1592291216.075,0.029,-9.101,-0.265
1592291216.079,1.089,-10.434,-0.892
1592291216.083,1.294,-10.67,-3.236
1592291216.087,1.167,-8.022,-3.423
1592291216.091,0.53,-8.041,-2.118
1592291216.095,-1.206,-8.767,-1.245
1592291216.099,-2.197,-8.62,-0.284
1592291216.103,-0.971,-8.198,-0.069
1592291216.107,0.471,-9.807,-2.314
1592291216.111,0.588,-9.748,-4.59
1592291216.114,0.53,-8.963,-4.844
1592291216.118,1.226,-9.326,-3.677
1592291216.122,1.971,-9.63,-1.677
1592291216.126,2.873,-10.807,-0.873
1592291216.13,2.873,-8.179,-0.853
1592291216.134,1.952,-9.346,-1.971
1592291216.138,1.393,-10.474,-3.119
1592291216.142,0.932,-9.365,-2.922
1592291216.146,0.53,-10.228,-0.99
1592291216.15,1.314,-11.013,-0.667
1592291216.154,1.589,-9.248,-1.795
1592291216.158,1.226,-9.307,-2.138
1592291216.162,1.206,-10.013,-2.54
1592291216.166,-0.53,-6.531,-1.353
1592291216.169,-1.51,-10.13,-0.951
1592291216.173,-0.324,-7.737,-1.314
1592291216.177,0.0,-8.846,-2.157
1592291216.181,0.108,-11.209,-3.442
1592291216.185,1.432,-9.522,-5.168
1592291216.189,0.785,-8.944,-3.677
1592291216.193,-1.147,-11.376,-2.962
1592291216.197,-1.255,-9.826,-2.491
1592291216.201,-0.549,-8.983,-0.245
1592291216.205,0.0,-10.787,-1.069
1592291216.209,0.226,-9.944,-3.099
1592291216.213,0.382,-8.542,-2.412
1592291216.217,0.451,-9.444,-1.755
1592291216.221,0.431,-10.895,-2.069
1592291216.225,0.667,-10.032,-2.099
1592291216.228,0.932,-8.159,-2.334
1592291216.232,0.608,-9.542,-3.697
1592291216.236,0.765,-8.365,-3.462
1592291216.24,1.51,-9.581,-2.697
1592291216.244,1.373,-10.052,-2.54
1592291216.248,0.804,-9.807,-2.942
1592291216.252,-0.088,-9.905,-2.893
1592291216.256,-0.363,-10.052,-2.913
1592291216.26,-0.049,-9.611,-2.815
1592291216.264,0.804,-10.405,-2.491
1592291216.268,1.755,-10.189,-2.01
1592291216.272,0.853,-9.248,-2.314
1592291216.276,-0.451,-8.385,-2.334
1592291216.28,-0.706,-8.502,-2.138
1592291216.283,-0.363,-9.748,-1.952
1592291216.287,-0.108,-9.807,-2.618
1592291216.291,0.343,-9.081,-2.962
1592291216.295,-0.206,-8.983,-2.942
1592291216.299,-1.53,-8.865,-2.913
1592291216.303,-1.569,-9.346,-2.03
1592291216.307,-0.51,-10.052,-1.353
1592291216.311,0.726,-9.561,-1.991
1592291216.315,0.471,-9.12,-2.471
1592291216.319,-0.745,-9.307,-2.314
1592291216.323,-1.393,-10.032,-2.471
1592291216.327,-1.314,-8.061,-1.667
1592291216.331,-0.108,-9.767,-1.952
1592291216.335,1.128,-9.042,-2.873
1592291216.339,0.912,-8.345,-2.756
1592291216.342,0.304,-9.767,-2.52
1592291216.346,0.147,-9.463,-2.373
1592291216.35,0.49,-7.914,-1.932
1592291216.354,1.167,-8.365,-1.412
1592291216.358,1.294,-9.944,-1.971
1592291216.362,0.804,-9.287,-2.599
1592291216.366,0.343,-8.885,-1.952
1592291216.37,-0.088,-9.463,-1.716
1592291216.374,-1.226,-8.277,-2.256
1592291216.378,-1.069,-7.492,-2.314
1592291216.382,0.029,-9.101,-2.52
1592291216.386,0.01,-10.454,-3.521
1592291216.39,0.53,-9.365,-4.021
1592291216.394,1.206,-9.503,-3.481
1592291216.397,0.265,-8.444,-3.805
1592291216.401,-0.745,-9.463,-4.246
1592291216.405,0.167,-8.198,-2.56
1592291216.409,1.716,-11.032,-2.658
1592291216.413,1.834,-10.13,-2.618
1592291216.417,1.334,-9.591,-2.177
1592291216.421,1.167,-9.326,-1.648
1592291216.425,-0.343,-9.807,-2.118
1592291216.429,-0.951,-10.552,-2.452
1592291216.433,0.785,-9.767,-2.52
1592291216.437,1.569,-9.424,-3.04
1592291216.441,0.588,-7.757,-2.697
1592291216.445,0.245,-9.522,-2.314
1592291216.449,-0.304,-8.041,-2.118
1592291216.453,-1.853,-9.003,-2.118
1592291216.457,-2.05,-9.709,-1.952
1592291216.461,-0.912,-8.463,-1.991
1592291216.465,-0.99,-8.238,-1.569
1592291216.469,-0.265,-11.17,-3.099
1592291216.473,1.412,-8.6,-3.766
1592291216.477,0.853,-9.709,-3.599
1592291216.481,-0.726,-10.474,-3.383
1592291216.485,-1.393,-7.296,-2.52
1592291216.488,-1.314,-7.62,-0.431
1592291216.492,0.402,-9.709,-0.382
1592291216.496,3.903,-10.268,-2.52
1592291216.5,4.884,-8.826,-2.854
1592291216.504,3.746,-10.591,-3.217
1592291216.508,1.834,-8.277,-3.736
1592291216.512,0.745,-7.737,-1.471
1592291216.516,1.128,-10.532,-0.549
1592291216.52,2.03,-9.522,-1.491
1592291216.524,1.932,-10.032,-2.658
1592291216.528,1.069,-9.463,-3.423
1592291216.532,0.108,-8.483,-3.423
1592291216.536,-0.324,-11.719,-3.06
1592291216.54,0.304,-10.65,-3.177
1592291216.543,0.471,-9.208,-3.442
1592291216.547,-0.324,-9.267,-4.168
1592291216.551,-1.275,-7.414,-4.864
1592291216.555,-1.108,-8.424,-3.736
1592291216.559,0.686,-10.209,-1.971
1592291216.563,1.53,-10.013,-1.716
1592291216.567,2.56,-10.934,-1.648
1592291216.571,3.364,-10.052,-2.373
1592291216.575,2.52,-8.542,-2.775
1592291216.579,2.501,-11.435,-2.618
1592291216.583,2.775,-9.983,-2.295
1592291216.587,1.373,-7.983,-0.971
1592291216.591,0.343,-9.287,-0.647
1592291216.595,-0.382,-7.659,-0.892
1592291216.599,-0.324,-8.179,-0.706
1592291216.602,1.245,-11.778,-1.648
1592291216.606,1.608,-10.385,-3.02
1592291216.61,0.971,-9.826,-3.275
1592291216.614,-0.01,-8.659,-2.913
1592291216.618,-0.804,-8.022,-1.932
1592291216.622,0.0,-9.522,-0.382
1592291216.626,1.147,-10.424,0.186
1592291216.63,1.932,-9.287,-0.186
1592291216.634,1.775,-9.287,-1.245
1592291216.638,0.667,-8.738,-1.952
1592291216.642,-0.029,-8.885,-2.216
1592291216.646,0.284,-9.924,-1.393
1592291216.65,0.343,-10.493,-0.53
1592291216.654,0.206,-8.336,-0.51
1592291216.657,0.451,-7.943,-0.706
1592291216.661,0.284,-8.502,-0.912
1592291216.665,-0.412,-9.846,-1.834
1592291216.669,-0.804,-9.591,-2.736
1592291216.673,-1.255,-9.307,-2.334
1592291216.677,-2.079,-8.542,-1.952
1592291216.681,-1.912,-8.296,-1.491
1592291216.685,-1.314,-9.179,-0.99
1592291216.689,-0.834,-9.807,-1.275
1592291216.693,-0.402,-9.581,-2.314
1592291216.697,-0.785,-8.542,-2.432
1592291216.701,-1.628,-8.198,-2.138
1592291216.705,-1.147,-9.365,-2.118
1592291216.709,0.206,-9.63,-2.177
1592291216.713,0.834,-9.208,-2.579
1592291216.716,0.951,-9.542,-3.04
1592291216.72,0.667,-8.296,-2.756
1592291216.724,-0.647,-8.542,-1.971
1592291216.728,-0.745,-9.189,-0.932
1592291216.732,0.834,-9.748,-0.892
1592291216.736,1.206,-9.463,-1.314
1592291216.74,0.608,-9.787,-2.56
1592291216.744,0.265,-8.698,-3.197
1592291216.748,-0.069,-9.483,-3.04
1592291216.752,-0.726,-9.728,-2.834
1592291216.756,-0.785,-8.944,-2.197
1592291216.76,-0.088,-8.826,-1.51
1592291216.764,0.0,-9.12,-1.569
1592291216.768,0.451,-8.316,-1.755
1592291216.772,1.549,-10.454,-2.216
1592291216.775,0.785,-10.15,-2.795
1592291216.779,-0.451,-9.385,-3.099
1592291216.783,-0.686,-9.267,-2.334
1592291216.787,-0.471,-9.669,-1.53
1592291216.791,0.382,-9.444,-1.648
1592291216.795,1.245,-9.826,-1.432
1592291216.799,0.892,-10.169,-1.491
1592291216.803,-0.667,-9.503,-1.873
1592291216.807,-1.677,-9.405,-1.393
1592291216.811,-1.294,-10.209,-1.147
1592291216.815,-0.834,-9.63,-1.491
1592291216.819,-0.667,-9.267,-1.736
1592291216.823,-0.431,-9.003,-2.412
1592291216.827,-1.108,-8.041,-2.962
1592291216.83,-1.893,-7.943,-2.854
1592291216.834,-1.589,-8.6,-2.177
1592291216.838,-1.206,-8.385,-1.677
1592291216.842,-1.147,-8.846,-1.226
1592291216.846,-0.147,-9.964,-1.755
1592291216.85,0.363,-9.748,-3.02
1592291216.854,0.363,-9.522,-3.462
1592291216.858,0.804,-10.071,-3.805
1592291216.862,0.363,-8.561,-3.217
1592291216.866,-0.304,-8.983,-1.991
1592291216.87,-0.402,-8.865,-1.245
1592291216.874,-0.206,-9.101,-1.206
1592291216.878,0.412,-9.611,-2.079
1592291216.882,1.314,-9.267,-3.334
1592291216.886,1.412,-9.267,-3.717
1592291216.889,1.049,-10.366,-3.383
1592291216.893,0.431,-9.669,-2.56
1592291216.897,-0.069,-9.728,-1.549
1592291216.901,0.265,-9.287,-1.697
1592291216.905,1.373,-9.14,-2.432
1592291216.909,1.697,-9.964,-2.922
1592291216.913,0.667,-10.787,-3.079
1592291216.917,-0.824,-9.561,-3.04
1592291216.921,-0.834,-9.444,-2.56
1592291216.925,0.324,-9.522,-2.52
1592291216.929,2.412,-9.748,-2.756
1592291216.933,3.217,-10.003,-2.216
1592291216.937,2.197,-11.797,-1.834
1592291216.941,1.128,-10.572,-1.853
1592291216.945,0.304,-9.65,-1.373
1592291216.948,0.785,-10.846,-1.491
1592291216.952,2.05,-11.091,-2.452
1592291216.956,2.815,-10.405,-2.52
1592291216.96,2.677,-9.807,-2.638
1592291216.964,2.177,-8.865,-2.775
1592291216.968,1.393,-8.061,-2.314
1592291216.972,0.265,-8.179,-2.03
1592291216.976,-0.824,-8.659,-2.05
1592291216.98,-1.128,-8.483,-2.05
1592291216.984,-0.451,-8.218,-2.01
1592291216.988,0.53,-8.885,-2.501
1592291216.992,1.677,-9.022,-3.06
1592291216.996,1.814,-9.061,-3.736
1592291217.0,0.49,-8.62,-3.844
1592291217.003,-0.834,-8.041,-3.315
1592291217.007,-1.03,-7.62,-2.05
1592291217.011,0.186,-8.081,-1.53
1592291217.015,1.991,-9.003,-2.05
1592291217.019,2.922,-9.365,-2.922
1592291217.023,2.599,-9.728,-3.785
1592291217.027,1.53,-9.101,-3.677
1592291217.031,0.412,-8.757,-2.873
1592291217.035,-0.049,-9.042,-1.932
1592291217.039,0.049,-8.679,-1.628
1592291217.043,0.402,-8.336,-1.952
1592291217.047,0.785,-8.64,-2.501
1592291217.051,1.03,-8.983,-3.02
1592291217.055,0.971,-8.846,-3.02
1592291217.059,0.49,-9.287,-2.815
1592291217.062,-0.206,-9.14,-2.756
1592291217.066,-0.343,-9.159,-2.736
1592291217.07,0.206,-8.983,-2.393
1592291217.074,1.01,-9.365,-2.52
1592291217.078,1.314,-9.081,-2.795
1592291217.082,0.932,-9.101,-2.638
1592291217.086,0.186,-9.444,-2.216
1592291217.09,-0.412,-9.689,-1.795
1592291217.094,-0.265,-9.561,-1.648
1592291217.098,0.471,-9.346,-1.853
1592291217.102,1.069,-9.424,-2.314
1592291217.106,1.255,-9.061,-2.579
1592291217.11,1.206,-8.767,-2.491
1592291217.114,0.892,-8.257,-2.197
1592291217.118,0.53,-8.316,-1.697
1592291217.121,0.451,-8.561,-1.393
1592291217.125,0.412,-8.64,-1.608
1592291217.129,0.471,-9.208,-2.334
1592291217.133,0.608,-9.228,-3.001
1592291217.137,0.471,-9.081,-3.158
1592291217.141,-0.01,-8.826,-2.618
1592291217.145,-0.265,-8.846,-1.932
1592291217.149,-0.206,-8.944,-1.432
1592291217.153,0.147,-8.944,-1.716
1592291217.157,0.588,-9.081,-2.177
1592291217.161,0.853,-9.405,-2.697
1592291217.165,0.53,-9.444,-2.962
1592291217.169,-0.304,-9.581,-2.638
1592291217.173,-0.726,-9.767,-2.354
1592291217.176,-0.402,-9.189,-2.157
1592291217.18,0.147,-9.248,-2.236
1592291217.184,0.549,-9.022,-2.638
1592291217.188,0.51,-8.806,-2.854
1592291217.192,0.088,-8.865,-2.579
1592291217.196,-0.245,-8.904,-2.373
1592291217.2,-0.186,-8.718,-2.216
1592291217.204,0.088,-8.924,-2.197
1592291217.208,0.363,-9.561,-2.56
1592291217.212,0.588,-9.581,-2.962
1592291217.216,0.412,-9.228,-3.06
1592291217.22,0.186,-9.326,-3.344
1592291217.224,0.01,-9.081,-3.119
1592291217.228,-0.108,-9.307,-2.393
1592291217.232,0.167,-10.091,-2.079
1592291217.235,0.51,-9.611,-2.138
1592291217.239,0.608,-9.826,-2.716
1592291217.243,0.588,-9.826,-3.158
1592291217.247,0.265,-9.483,-3.334
1592291217.251,0.01,-9.503,-3.04
1592291217.255,-0.206,-9.267,-2.471
1592291217.259,-0.186,-9.405,-2.275
1592291217.263,0.363,-9.287,-2.079
1592291217.267,0.853,-9.807,-2.314
1592291217.271,0.99,-10.13,-2.913
1592291217.275,0.647,-10.071,-3.295
1592291217.279,-0.029,-9.924,-3.119
1592291217.283,-0.588,-9.748,-2.775
1592291217.287,-0.549,-9.561,-2.216
1592291217.29,0.088,-9.767,-1.932
1592291217.294,0.765,-10.003,-2.118
1592291217.298,0.99,-10.091,-2.491
1592291217.302,0.834,-10.091,-2.854
1592291217.306,0.451,-9.503,-2.922
1592291217.31,-0.069,-9.444,-2.795
1592291217.314,-0.029,-9.65,-2.452
1592291217.318,0.284,-9.561,-2.216
1592291217.322,0.382,-9.689,-2.216
1592291217.326,0.382,-9.463,-2.579
1592291217.33,0.186,-9.326,-2.981
1592291217.334,-0.402,-9.405,-3.079
1592291217.338,-0.932,-9.522,-3.099
1592291217.342,-0.99,-9.561,-2.942
1592291217.346,-0.804,-9.444,-2.638
1592291217.349,-0.569,-9.483,-2.618
1592291217.353,-0.186,-9.522,-2.599
1592291217.357,-0.108,-9.424,-2.697
1592291217.361,-0.363,-9.287,-2.893
1592291217.365,-0.608,-8.826,-2.854
1592291217.369,-0.706,-8.62,-2.52
1592291217.373,-0.304,-9.003,-2.079
1592291217.377,0.284,-9.326,-1.893
1592291217.381,0.667,-9.561,-2.295
1592291217.385,0.588,-9.669,-2.658
1592291217.389,0.088,-9.542,-2.962
1592291217.393,-0.49,-9.179,-2.815
1592291217.397,-0.588,-9.189,-2.393
1592291217.401,0.0,-9.424,-2.099
1592291217.405,0.667,-9.287,-2.03
1592291217.408,1.069,-9.591,-2.138
1592291217.412,1.128,-9.159,-2.354
1592291217.416,0.628,-9.12,-2.756
1592291217.42,-0.127,-8.944,-2.56
1592291217.424,-0.451,-8.904,-2.275
1592291217.428,-0.343,-8.885,-1.834
1592291217.432,0.088,-9.022,-1.667
1592291217.436,0.686,-8.885,-1.775
1592291217.44,0.932,-8.865,-2.138
1592291217.444,0.628,-9.159,-2.638
1592291217.448,-0.029,-9.101,-2.618
1592291217.452,-0.451,-8.738,-2.393
1592291217.456,-0.588,-8.502,-1.991
1592291217.46,-0.304,-8.885,-1.716
1592291217.464,0.147,-8.983,-1.853
1592291217.468,0.382,-8.904,-2.079
1592291217.472,0.206,-9.208,-2.599
1592291217.476,-0.265,-8.542,-2.56
1592291217.48,-0.706,-8.62,-2.01
1592291217.484,-0.726,-8.542,-1.667
1592291217.488,-0.245,-8.257,-1.677
1592291217.491,0.304,-8.64,-1.834
1592291217.495,0.745,-8.463,-2.236
1592291217.499,0.745,-8.502,-2.501
1592291217.503,0.382,-8.542,-2.256
1592291217.507,0.167,-8.502,-2.314
1592291217.511,0.01,-8.463,-2.099
1592291217.515,0.069,-8.659,-1.971
1592291217.519,0.304,-8.904,-2.118
1592291217.523,0.53,-8.904,-2.216
1592291217.527,0.51,-8.581,-2.157
1592291217.531,0.265,-8.6,-2.118
1592291217.535,0.01,-8.787,-2.01
1592291217.539,0.0,-8.787,-1.873
1592291217.543,0.147,-8.679,-1.755
1592291217.547,0.412,-8.738,-1.932
1592291217.55,0.647,-8.846,-2.138
1592291217.554,0.745,-9.003,-2.275
1592291217.558,0.471,-9.179,-2.295
1592291217.562,0.245,-9.042,-2.099
1592291217.566,0.265,-9.022,-2.01
1592291217.57,0.608,-9.208,-1.893
1592291217.574,1.01,-9.159,-1.991
1592291217.578,1.255,-9.385,-2.05
1592291217.582,1.187,-9.444,-2.197
1592291217.586,0.873,-9.159,-2.334
1592291217.59,0.628,-9.287,-2.275
1592291217.594,0.569,-9.208,-1.853
1592291217.598,0.471,-9.022,-1.51
1592291217.602,0.284,-9.12,-1.491
1592291217.605,0.382,-9.248,-1.648
1592291217.609,0.51,-9.208,-2.069
1592291217.613,0.363,-9.228,-2.471
1592291217.617,0.127,-9.14,-2.354
1592291217.621,-0.069,-9.326,-1.893
1592291217.625,-0.147,-9.405,-1.51
1592291217.629,-0.01,-9.208,-1.51
1592291217.633,0.226,-9.326,-1.795
1592291217.637,0.245,-9.424,-2.216
1592291217.641,0.029,-9.248,-2.491
1592291217.645,-0.127,-9.365,-2.138
1592291217.649,-0.069,-9.405,-1.775
1592291217.653,0.108,-9.307,-1.569
1592291217.657,0.245,-9.385,-1.51
1592291217.661,0.304,-9.865,-1.893
1592291217.664,0.029,-9.483,-2.295
1592291217.668,-0.226,-9.208,-2.373
1592291217.672,-0.206,-9.12,-1.971
1592291217.676,0.127,-9.12,-1.834
1592291217.68,0.265,-9.463,-1.628
1592291217.684,0.324,-9.561,-1.755
1592291217.688,0.206,-9.405,-2.216
1592291217.692,-0.147,-9.365,-2.334
1592291217.696,-0.245,-9.689,-2.275
1592291217.7,-0.029,-9.385,-1.952
1592291217.704,0.069,-9.65,-1.716
1592291217.708,0.245,-9.924,-1.814
1592291217.712,0.49,-9.611,-1.932
1592291217.716,0.402,-9.611,-2.295
1592291217.72,0.245,-9.503,-2.52
1592291217.723,0.245,-9.522,-2.354
1592291217.727,0.284,-9.503,-1.873
1592291217.731,0.363,-9.561,-1.775
1592291217.735,0.471,-9.228,-1.912
1592291217.739,0.706,-9.346,-2.236
1592291217.743,0.628,-9.208,-2.56
1592291217.747,0.343,-9.542,-2.658
1592291217.751,0.167,-9.503,-2.54
1592291217.755,0.284,-9.365,-2.373
1592291217.759,0.412,-9.159,-2.05
1592291217.763,0.647,-9.444,-2.069
1592291217.767,0.785,-9.444,-2.275
1592291217.771,0.451,-9.542,-2.452
1592291217.775,0.01,-9.365,-2.54
1592291217.778,-0.265,-8.924,-2.295
1592291217.782,-0.284,-9.12,-1.755
1592291217.786,-0.088,-9.189,-1.648
1592291217.79,0.069,-9.228,-1.991
1592291217.794,0.069,-9.189,-2.579
1592291217.798,-0.186,-8.963,-2.922
1592291217.802,-0.402,-8.983,-2.922
1592291217.806,-0.402,-8.865,-2.52
1592291217.81,-0.304,-9.12,-2.236
1592291217.814,-0.186,-9.081,-2.079
1592291217.818,-0.167,-9.208,-2.216
1592291217.822,-0.284,-9.12,-2.579
1592291217.826,-0.49,-9.12,-2.854
1592291217.83,-0.549,-8.904,-2.815
1592291217.834,-0.51,-8.885,-2.432
1592291217.837,-0.363,-8.944,-2.138
1592291217.841,0.01,-8.904,-2.157
1592291217.845,0.343,-8.757,-2.216
1592291217.849,0.324,-9.022,-2.716
1592291217.853,0.049,-8.787,-3.02
1592291217.857,-0.108,-8.767,-2.922
1592291217.861,-0.01,-9.003,-2.579
1592291217.865,0.127,-8.787,-2.275
1592291217.869,0.363,-9.101,-2.236
1592291217.873,0.412,-9.022,-2.618
1592291217.877,0.206,-9.159,-3.06
1592291217.881,-0.029,-9.159,-3.177
1592291217.885,0.0,-8.806,-2.962
1592291217.889,0.049,-8.924,-2.52
1592291217.892,0.108,-9.307,-2.216
1592291217.896,0.304,-9.061,-2.393
1592291217.9,0.382,-9.061,-2.501
1592291217.904,-0.029,-8.963,-2.815
1592291217.908,-0.108,-9.081,-3.06
1592291217.912,0.167,-8.904,-2.638
1592291217.916,0.431,-9.326,-2.432
1592291217.92,0.608,-9.424,-2.697
1592291217.924,0.608,-8.983,-3.079
1592291217.928,0.549,-9.061,-3.197
1592291217.932,0.412,-9.444,-3.462
1592291217.936,0.226,-9.248,-3.177
1592291217.94,0.088,-9.228,-2.452
1592291217.944,0.049,-9.463,-2.069
1592291217.948,-0.029,-9.346,-2.118
1592291217.951,-0.108,-8.787,-2.01
1592291217.955,-0.167,-8.983,-1.952
1592291217.959,-0.206,-9.208,-2.05
1592291217.963,-0.226,-8.698,-1.795
1592291217.967,-0.147,-8.826,-1.932
1592291217.971,0.324,-9.208,-2.314
1592291217.975,0.971,-9.179,-2.795
1592291217.979,1.226,-9.709,-3.334
1592291217.983,1.128,-9.63,-4.04
1592291217.987,0.431,-9.267,-4.344
1592291217.991,-0.471,-9.042,-3.844
1592291217.995,-0.912,-8.963,-2.922
1592291217.999,-0.745,-9.081,-1.814
1592291218.003,-0.324,-9.159,-1.353
1592291218.007,0.167,-9.483,-1.608
1592291218.01,0.284,-9.179,-2.05
1592291218.014,0.088,-9.463,-2.54
1592291218.018,-0.382,-9.267,-2.795
1592291218.022,-0.765,-8.561,-2.854
1592291218.026,-0.647,-8.846,-2.854
1592291218.03,0.0,-8.865,-2.913
1592291218.034,0.745,-9.101,-2.913
1592291218.038,1.128,-9.444,-2.795
1592291218.042,0.824,-9.503,-3.04
1592291218.046,0.049,-9.405,-2.981
1592291218.05,-0.804,-9.385,-2.697
1592291218.054,-1.01,-9.189,-2.393
1592291218.058,-0.451,-9.061,-1.795
1592291218.062,0.51,-9.267,-1.667
1592291218.065,1.049,-9.424,-1.873
1592291218.069,0.932,-9.542,-2.452
1592291218.073,0.226,-9.228,-2.922
1592291218.077,-0.402,-9.061,-3.236
1592291218.081,-0.667,-8.767,-2.756
1592291218.085,-0.304,-8.806,-2.099
1592291218.089,0.363,-9.405,-1.677
1592291218.093,0.873,-9.405,-1.628
1592291218.097,1.069,-9.669,-2.03
